"id","fname_c1","fname_c2","lname_c1","lname_c2","by","bm","bd"
"9988","MONIKA","NA","WAGNER","NA","1981","8","5"
"5238","BARBARA","NA","MEYER","NA","1964","12","24"
"9188","JULIA","NA","BUSCH","NA","1967","3","10"
"988","PETER","NA","DIETRICH","NA","1970","9","5"
"6488","GISELA","NA","WOLX","NA","1947","3","14"
"7988","ERIKA","NA","SAUER","NA","1943","2","25"
"8638","SUSANNE","NA","HORN","NA","1961","1","11"
"3238","STEFAN","NA","MUELLER","NA","1940","10","15"
"7788","URSULA","NA","LUDWIG","NA","1925","7","24"
"7588","RENATE","NA","WAGNER","NA","1930","5","27"
"8838","ELKE","NA","KRAUSE","NA","1987","1","4"
"7838","MONIKA","NA","HOFFMANN","NA","1949","5","42"
"438","DIETER","NA","MEYER","NA","1953","12","17"
"7238","ELFRIEDSE","NA","SCHULZ","NA","1989","5","21"
"838","MARTIN","NA","HERRMANN","NA","1925","11","16"
"2888","PETER","NA","PETERS","NA","1940","8","19"
"9588","INGEBORG","NA","WAGNER","NA","1924","2","21"
"7438","KATHRIN","NA","SCHULTE","NA","1972","12","17"
"7638","INGRID","NA","SCHULZ","NA","1972","9","24"
"4088","HOLGER","NA","KUHN","NA","1994","3","8"
"7388","GISIELA","NA","KOCH","NA","1939","1","7"
"3388","HELMUT","NA","KLEIN","NA","1954","8","7"
"9488","GERIDA","NA","KELLER","NA","1947","8","16"
"588","HORST","NA","HUBER","NA","1932","8","24"
"2988","UWE","NA","SCHOLZ","NA","1970","10","11"
"138","DANIEL","NA","SCHMIDT","NA","1964","11","15"
"8338","MONIKA","NA","MUELLEF","NA","1950","11","15"
"4738","THOMAS","HORST","MUELLER","NA","1952","6","6"
"4538","HEINZ","NA","KOEHLER","NA","1939","1","22"
"6988","ERNA","NA","SEIDEL","NA","1983","3","18"
"4988","THORSTEN","NA","MEIER","NA","2006","6","15"
"3988","OLIVER","NA","MARTIN","NA","1983","7","30"
"8488","GABRIELE","NA","WAGNER","NA","1987","2","25"
"8088","INGEBORG","NA","MEYER","SCHMIDT","1963","5","1"
"6788","ILSE","NA","RICHTER","NA","1976","12","28"
"9088","GABRIELE","NA","HUBER","NA","1999","12","8"
"7088","CLAUDIA","NA","SCHNEIDER","NA","1980","10","3"
"2488","ROLF","NA","SCHWARZ","NA","1941","6","14"
"4138","THOMAS","NA","SCHOLZ","NA","1954","1","23"
"2688","KURT","NA","MEYER","NA","1936","1","6"
"2238","DIETER","NA","RICHTER","NA","1965","9","29"
"4288","MICHAEL","JUERGEN","WEBER","NA","2000","4","9"
"4338","FRANK","WERNER","NEUMANN","NA","1979","2","14"
"9338","ILSE","NA","BERGER","NA","1972","10","29"
"2138","WERNER","NA","BECK","NA","1936","8","14"
"5438","MARTINA","NA","WERNER","NA","1940","7","23"
"7538","SABINE","NA","BOEHM","FRANK","1958","3","7"
"2288","GUENTHER","NA","NEUMNNN","NA","2002","8","5"
"688","DIETER","HERMANN","MUELLER","NA","1970","7","22"
"3338","DIRK","NA","HARTMANN","NA","1981","4","20"
"5538","URSULA","NA","MARTIN","NA","1945","10","16"
"888","HANSC","NA","LORENZ","NA","1930","8","22"
"288","CHRISTIAN","NA","HOFFMANN","NA","1968","8","20"
"3538","DIETER","NA","MUELLER","NA","1991","11","21"
"4038","HEINZ","NA","SCHMIDT","SCHULZ","2004","10","7"
"488","STEFAN","NA","SCHWARZ","NA","1963","10","26"
"4688","ANDREAS","FRANK","WERNER","NA","1977","4","20"
"6688","MONIKA","NA","MOELLER","NA","1948","7","26"
"7688","BIRGIT","NA","SCHMIDT","NA","1955","8","14"
"3138","JUERGEN","NA","SAUER","NA","1981","8","3"
"1288","HORST","NA","BAUER","NA","1958","1","7"
"4588","HELMUT","NA","NEUMANN","NA","1987","8","7"
"8688","DORIS","NA","KRAEMER","NA","1984","5","10"
"7288","UTE","NA","SCHMID","NA","1983","3","21"
"1388","WILHELM","PETER","MUELLER","NA","1996","10","17"
"8938","MONIKA","NA","MUELLER","NA","1941","1","31"
"3888","UWE","NA","HAHN","NA","1940","9","29"
"3688","GUENTHER","NA","SCHMITZ","NA","1963","10","17"
"5938","MONIKA","NA","MOELLER","NA","1947","3","15"
"4938","CHRISTIAN","NA","FISCHER","NA","1927","5","26"
"7938","MONIKA","NA","SCHROEDER","NA","1964","10","21"
"9638","KARIN","NA","HARTMANN","NA","2001","1","3"
"9538","BIRGIT","NA","LANGE","NA","1961","6","11"
"9738","STEFANIE","NA","SCHMIDT","NA","1952","12","11"
"4838","JAN","NA","FRIEDRICH","NA","1949","10","9"
"5838","BIRGIT","NA","SCHMITZ","NA","1992","7","24"
"8388","ERIKA","NA","MOELLER","NA","2004","5","29"
"6288","CLAUDIA","NA","WERNER","NA","1991","1","20"
"4188","JUERGEN","NA","MUELLER","NA","1934","6","14"
"2788","INGO","KARL","SCHMIDT","NA","1982","3","13"
"1788","HELMUT","NA","KOERTIG","NA","1990","12","16"
"6188","HELGA","NA","SCHNEIDER","NA","1945","12","22"
"8538","HELGAX","NA","BECKER","NA","1930","10","15"
"5038","HELGA","NA","MUELLER","NA","1969","11","14"
"9438","MARTHA","NA","FISCHER","NA","2006","9","23"
"8188","INGRID","NA","ERNST","NA","1949","3","4"
"5138","BRITTA","NA","SCHNEIDER","NA","1950","11","10"
"4438","MARTIN","THOMAS","SCHUMEACHER","NA","1985","12","29"
"6588","ANNA","NA","MEYER","NA","1950","9","12"
"2088","KLAUS","NA","WEBER","NA","1965","2","10"
"88","STEFAN","NA","HOFFMANN","NA","1934","4","1"
"2638","HEINZ","NA","KAISER","NA","1943","1","19"
"2388","GERHARD","NA","BOEHM","NA","1962","8","3"
"9238","CHRISTA","NA","LANGE","NA","1934","5","14"
"1938","THORSTEN","NA","SCHWARZ","NA","1989","6","30"
"788","MARTIN","NA","BUSCH","NA","1962","6","28"
"2188","OLIVER","VOLKER","HORN","NA","1986","3","8"
"9388","INGE","NA","SCHMID","NA","1966","2","6"
"1638","VOLKER","NA","LORENZ","NA","1976","1","27"
"5988","CHRISTA","NA","ROTH","NA","1944","7","1"
"3438","THOMAS","NA","SCHMIDT","NA","1952","10","21"
"9038","URSULA","NA","SCHNEIDER","NA","1982","6","3"
"388","STEFAN","NA","BECKER","NA","2005","12","15"
"3638","BERND","NA","VOGEL","NA","1959","12","20"
"5488","FRIEDA","NA","SCHAEFER","NA","1999","2","5"
"1138","WALTER","NA","KRUEGER","NA","1925","11","28"
"9288","KATHRIN","NA","VOIGT","NA","2005","10","22"
"6738","SIGRID","NA","KELLER","NA","1943","11","10"
"5888","EDITH","NA","VOGEL","NA","1945","7","2"
"638","WOLFGANG","NA","KLEIN","NA","1972","12","20"
"3038","SVEN","NA","SCHMID","NA","1984","7","23"
"6838","MONIKA","NA","VOGEL","NA","1975","2","7"
"7038","ELKE","NA","THOMAS","NA","1948","3","10"
"8588","ANDREA","NA","WOLF","NA","1974","2","16"
"5588","MARIA","NA","WEBER","NA","1971","2","14"
"3788","HERMANN","NA","BRAUN","NA","1981","4","3"
"1038","MICHAEL","NA","ROTH","NA","1968","12","26"
"3188","PETER","NA","BAUER","NA","1930","11","17"
"7138","CHRISTINE","NA","KAISER","NA","2003","6","21"
"9688","REGINA","NA","BECKER","NA","1983","2","10"
"8788","KATHRIN","NA","KRUEGER","NA","1963","4","26"
"6938","URSULA","CHRISTA","KRAUSE","NA","1958","2","19"
"9788","RENATE","CHRISTA","MUELLER","NA","1981","2","7"
"1238","ALEXANDER","NA","MARTIN","NA","1961","3","4"
"238","KARL","NA","MAIER","NA","1964","11","29"
"5688","PETRA","NA","SCHMIDT","NA","1932","5","14"
"8888","ANDREA","NA","HARTMANN","NA","1992","12","29"
"3588","MICHAEL","NA","SCHMIDT","NA","1983","10","20"
"6638","KATJA","NA","MEYER","NA","1996","3","6"
"1338","UWE","NA","BECKER","NA","1982","3","27"
"2938","DIETER","PETER","WAGNER","NA","1940","5","3"
"5088","MONIKA","NA","SCHROEDER","NA","1957","1","16"
"1888","UWE","NA","KOCH","NA","1962","6","16"
"6538","ERIKA","NA","FISCHER","NA","1942","2","5"
"6238","HELGA","NA","HUBER","NA","1928","2","28"
"5788","KARIN","NA","MUELLER","NA","1980","6","25"
"1688","ANDREAS","NA","MOELLER","NA","1958","4","13"
"5188","BARBARA","NA","SCHMIDT","NA","1940","5","19"
"6338","GABRIELE","ELKE","SIMON","NA","1984","10","16"
"8988","HELGA","NA","HOFFMANN","MEIER","1942","11","24"
"8288","SABINE","NA","MUELLER","NA","1964","11","3"
"5288","GABRIELE","EDITH","BECKER","NA","1942","3","24"
"5388","KARIN","SABINE","WAGNER","NA","1961","4","23"
"9938","HEIDI","NA","MUELLER","NA","1965","4","23"
"6438","SANDRA","NA","LEHMANN","NA","1944","3","4"
"6138","RENATE","NA","KOCH","NA","1961","7","31"
"1738","MARTIN","NA","KAISER","NA","1983","2","9"
"2738","ALFRED","NA","SCHMIDT","NA","1939","8","30"
"9838","RITA","NA","MUELLER","NA","1981","11","7"
"8138","INGRID","NA","LEHMANN","NA","1938","7","20"
"1538","MICHAEL","NA","LEHMANN","NA","1939","12","9"
"6038","INGEBORG","NA","RICHTER","NA","1995","5","2"
"2538","GERHARD","NA","MUELLER","NA","1951","7","8"
"9138","RUTH","NA","BRAUN","NA","1947","3","11"
"3089","GERD","NA","GUENTHER","NA","1976","5","4"
"339","HEIKO","NA","SCHNEIDER","NA","1931","8","24"
"2038","UWE","NA","MARTIN","NA","1942","11","23"
"2339","KLAUS","NA","JUNG","NA","1965","5","30"
"39","MARK","NA","MUELLER","NA","1965","2","9"
"5739","ILSE","NA","HAHN","NA","1993","12","2"
"7889","ELKE","NA","HEINRICH","NA","1974","3","7"
"2439","DETLEF","NA","SCHULZ","NA","1971","11","10"
"5639","IRMGARD","NA","SCHMIDT","NA","1935","12","30"
"1089","MATTHIAS","NA","HARTMANN","NA","1964","12","18"
"539","WOLFGANG","NA","ROTH","NA","1986","12","13"
"8739","RENATE","NA","MEIJER","NA","1950","3","13"
"4389","KLAUS","NA","HUBER","NA","1986","8","29"
"4789","WERNER","MICHAEL","PFEIFFER","NA","1970","7","17"
"4489","WOLFGANG","NA","KRAUSE","NA","1993","7","30"
"7489","GISELA","NA","KOERTIG","NA","1935","2","21"
"1189","UWE","NA","DIETRICH","NA","1966","6","12"
"1489","THOMAS","NA","NEUMANN","NA","1978","11","3"
"3489","FRITZ","NA","ZIMMERMANN","NA","1956","5","22"
"4889","BERND","NA","MUELLER","NA","1973","4","21"
"1589","JENS","NA","SCHMITT","NA","1960","9","13"
"7339","MARTINA","NA","SCHNEIDER","NA","1938","6","25"
"3289","VOLKER","NA","SCHUSTER","NA","1987","6","22"
"739","JOHANNES","NA","KOCH","NA","1965","9","1"
"939","HORST","NA","MUELLER","NA","1981","8","21"
"8439","MARTINA","NA","FRIEDRICH","NA","1984","10","9"
"1989","MANFRED","NA","KOCH","NA","1993","1","3"
"6089","ANNA","NA","MOELLER","NA","1995","5","2"
"7739","HILDEGARD","NA","MUELLER","NA","1990","4","3"
"6889","NICOLE","NA","SCHUSTER","NA","1981","4","16"
"1439","OLIVERH","NA","SCHMITZ","NA","2000","9","28"
"2839","MANFRED","NA","WEBER","NA","1953","3","18"
"7189","ILSE","NA","WEISS","NA","1959","6","27"
"8039","HILDEGARD","NA","HEINRICH","NA","1992","7","3"
"8239","SABINE","NA","JAEGER","NA","1977","11","15"
"4639","STEFAN","JOACHIM","MUELLER","NA","1931","7","17"
"4239","DIETER","NA","SCHMIDT","NA","1932","1","22"
"3839","RALF","NA","KUEHN","NA","2005","11","25"
"3739","JUERGEN","NA","GROSS","NA","1936","3","19"
"189","WOLFGANG","NA","SCHMIDT","NA","1975","7","1"
"2589","KLAUSN","NA","SCHMIDT","NA","2003","12","10"
"5339","SABINE","NA","NEUMANN","NA","1952","5","20"
"6389","SUSANNE","NA","SCHAEFER","NA","1936","5","16"
"9889","GERTRUD","NA","KOCH","NA","1986","3","30"
"3939","JOACHIM","NA","HEINRICH","NA","1961","9","15"
"1839","STEFAN","NA","FISCHER","NA","1972","1","11"
"9189","URSULA","NA","BECK","NA","1944","11","3"
"9989","BRITTA","NA","SCHMIDT","NA","1941","6","4"
"6489","JUTTA","NA","HAAS","NA","1959","5","23"
"5239","ELKE","NA","ERNST","NA","1939","12","19"
"989","THOMAS","NA","MUELLER","NA","2004","3","9"
"7989","GERDA","NA","MUELLER","NA","1967","10","19"
"8639","GISELA","NA","MUEOLER","NA","1942","6","16"
"7789","BRIGITTE","NA","KOCH","NA","1961","4","29"
"8839","KATHRIN","NA","KAISER","NA","1940","4","8"
"439","KLAUS","HEINRICH","KUHN","NA","1986","3","26"
"3239","FRANK","NA","FRANKE","NA","1924","1","4"
"7589","GABRIELE","NA","FISCHER","NA","1974","4","25"
"6589","ELKE","NA","LANGE","NA","1972","9","19"
"7839","KATHRIN","NA","SCHMIDT","NA","1975","2","19"
"839","FRANK","NA","FISCHER","NA","1948","12","28"
"7239","INGRID","NA","BAUER","NA","1970","4","4"
"7439","ANJA","NA","LORENZ","NA","1949","7","28"
"2889","JUERGEN","NA","WALTER","NA","1953","12","1"
"9589","BIRGIT","NA","KLEIN","NA","1973","2","23"
"2989","GUENTHER","NA","ZIMMERMANN","NA","1961","8","14"
"7639","KATHRIN","NA","HAHN","NA","2007","11","25"
"3389","ANDREAS","NA","NEUMANN","NA","2003","8","10"
"7389","CHRISNTA","REGINA","SCHAEFER","NA","1980","6","4"
"9489","STEFANIE","NA","PETERS","NA","2000","10","26"
"4089","NORBERT","NA","MEIER","NA","1984","9","18"
"139","JUERGEN","NA","MUELLER","NA","1929","8","26"
"589","DIETER","NA","SCHNEIDER","NA","2000","4","27"
"8339","CHRISTA","NA","LORENZ","NA","1991","12","27"
"4739","STEFAN","NA","DIETRICH","NA","1949","6","10"
"4989","SVEN","NA","SCHMID","NA","1942","2","28"
"4539","HORST","NA","ENGEL","NA","1980","12","7"
"6989","URSULA","NA","JUNG","NA","1945","3","26"
"3989","UWE","NA","LEHMANN","SCHROEDER","1963","9","3"
"6789","ANGELIKA","NA","SCHWARZ","NA","1973","2","8"
"8489","ANJA","NA","HOFFMANN","NA","1959","3","29"
"8089","UTE","NA","HORN","NA","1957","4","13"
"4139","ANDREAS","KARL","HOFMANN","NA","1954","12","19"
"7089","HANNELORE","NA","SCHNEIDER","NA","1982","12","30"
"2689","CHRISTIAN","MARCEL","VOGEL","NA","1992","4","6"
"2239","MANFRED","GERHARD","WAGMER","NA","1925","3","9"
"2489","ANDREAS","NA","KRUEGER","NA","1967","12","10"
"4339","MICHAEL","NA","FRIEDRICH","NA","1931","6","21"
"4289","GERHARD","NA","RICHYER","NA","1956","8","28"
"2139","KURT","NA","HERRMANN","NA","1995","6","28"
"689","MANFRED","NA","MUELLER","NA","1965","8","13"
"7539","BRITTA","NA","SCHAEFER","NA","1953","2","11"
"5439","MONIKA","NA","KRAUSE","NA","2003","11","6"
"9089","GISELA","NA","WALTER","NA","1988","3","5"
"5539","GISELA","RUTH","LANGE","NA","1944","8","19"
"489","BERNHARD","NA","ZIEGLER","NA","1926","7","26"
"1389","STEFAN","NA","KOCH","NA","1957","2","15"
"4039","CHRISTIAN","NA","RICHTER","NA","1972","5","29"
"2289","WOLFGANGR","NA","KOCH","NA","2003","4","14"
"9339","ANGELA","NA","SCHUBERT","NA","1972","5","12"
"1289","VOLKER","NA","MEYER","NA","1959","9","12"
"3539","HERMANN","NA","SCHMIDT","NA","1961","7","14"
"3339","JOERG","NA","KLEIN","NA","1959","2","9"
"3139","KLAUS","NA","SCHMIDT","NA","2008","5","23"
"7689","ELKE","NA","WALTER","NA","1964","4","26"
"9639","GERTRUD","NA","WAGNER","NA","2003","3","15"
"4689","HARALD","NA","FISCHER","NA","1945","3","24"
"6689","MARTHCA","NA","WINKLER","NA","1943","9","10"
"8939","ILSE","NA","GRAF","NA","1937","6","24"
"889","ALEXANDER","NA","MUELLER","NA","1981","4","7"
"3889","PETER","NA","NEUMANN","NA","1945","3","29"
"289","OLAF","NA","SCHNEIDER","NA","1981","11","18"
"9539","ERIKA","NA","WOLF","NA","1965","2","9"
"7289","MONIKA","NA","MUELLER","NA","1950","11","15"
"3689","CARSTEN","NA","LEHMANN","NA","1938","4","26"
"5939","ANDREA","NA","FRIEDRICH","NA","1986","6","7"
"5839","GISELA","NA","SCHMITZ","NA","1958","4","8"
"8539","GERDA","NA","RICHTER","NA","1944","2","13"
"9739","ANDREA","NA","SCHOLZ","NA","1976","6","23"
"7939","MARION","NA","HORN","NA","1964","5","20"
"9439","ANNA","NA","HOFFMANN","NA","1957","12","20"
"8389","ANDREA","NA","ALBRECHT","NA","1989","6","2"
"4589","JOERG","NA","WEBER","NA","1947","12","26"
"6289","ELKE","NA","SCHMITT","NA","1941","3","12"
"8689","ANNA","NA","SOMMER","NA","1981","7","8"
"6189","NICOLE","NA","BOEHM","NA","1968","8","22"
"4189","ULRIECH","NA","KOCH","NA","1982","10","5"
"2789","WOLFGANG","NA","MUELLER","NA","2002","12","28"
"4839","JUERGEN","NA","MUELLER","NA","1978","9","10"
"5139","ERNA","NA","SCHMIDT","NA","1974","4","22"
"5039","ERIKA","SUSANNE","KOEHLER","NA","1958","2","19"
"2639","WILHELM","NA","SCHUSTER","NA","2000","2","7"
"9239","ELISABHETH","NA","NEUMANN","NA","1932","2","9"
"4939","INGO","NA","BAUER","NA","1989","2","6"
"2089","MARTIN","NA","ALBRECHT","NA","1957","8","25"
"4439","PETER","NA","SCHMIDT","NA","1934","6","26"
"9039","BIRGIT","NA","WAGNER","NA","1943","4","25"
"9289","ERIKA","NA","DIETRICH","NA","1935","9","29"
"8189","LIESELOTTE","NA","ZIMMERMANN","NA","1982","8","8"
"789","SVEN","NA","BOEHM","NA","1948","2","20"
"1789","WOLFGANG","NA","LORENZ","NA","1950","2","28"
"89","SVEN","NA","BAUER","NA","1935","1","23"
"9389","SABINE","NA","LANGE","NA","1953","1","5"
"2189","UWE","NA","BRANDT","NA","1961","4","25"
"3639","STEFAN","NA","SCHNEIDER","NA","1997","6","1"
"389","GERHARD","NA","KLEIN","NA","1931","5","16"
"5989","SABINE","NA","HOFFMANN","NA","1986","11","3"
"3439","UWE","NA","WEISS","NA","1965","4","13"
"2389","HEINZ","NA","WAGNER","NA","1957","4","16"
"5889","CHRISTA","NA","LANGE","NA","1932","1","23"
"3039","PAUL","NA","HARTMANN","NA","1963","6","14"
"639","KLAUS","NA","HOFFMANN","NA","1960","12","1"
"1639","HANS","NA","KOERTIG","NA","1992","7","17"
"6739","SUSANNE","NA","KAISER","NA","1965","5","25"
"5489","PETRA","NA","BAUER","NA","1946","11","21"
"5589","KARIN","MONIKA","WEBER","NA","1946","1","26"
"1139","THORSTEN","NA","HARTMANN","NA","1946","8","11"
"3789","SVEN","NA","KUEHN","NA","1986","1","24"
"239","MANFRED","NA","WEBER","NA","1934","2","9"
"1939","JAN","NA","FRIEDRICH","NA","1979","2","1"
"5689","ANNA","NA","SCHMIDT","NA","1977","3","30"
"8589","ANGELIKA","NA","SCHMIDT","NA","1957","12","15"
"3189","THORSTEN","NA","MUELLER","NA","1951","8","12"
"1039","MARIO","NA","KRUEGER","NA","1969","9","22"
"7039","ERIKA","NA","MAYER","NA","1996","10","20"
"1339","UWE","NA","VOGT","NA","2008","12","30"
"6839","NICOLE","NA","FRIEDRICH","NA","1999","9","10"
"1239","PAUL","NA","SCHMIDT","NA","1976","7","16"
"9789","PETRA","NA","MUELLER","NA","1981","1","28"
"3589","MAIK","PETER","LEHMANN","NA","1934","7","27"
"9689","INGRID","NA","HOFFMANN","NA","1963","8","29"
"6639","EDITH","NA","HARTMANN","NA","1982","11","14"
"8989","ERIKA","NA","WEBER","NA","1967","2","13"
"6939","MARIA","NA","HOFFMANN","NA","1936","8","16"
"8889","SABINE","NA","HUBER","NA","1928","6","8"
"5089","MARIANNE","NA","SIMON","NA","1933","8","7"
"5789","MONIKA","NA","PETERS","NA","1988","9","7"
"2939","ANDREAS","NA","KRUEGER","NA","1952","5","5"
"6039","KARIN","NA","SCHULZE","NA","1942","4","24"
"8789","CHRISTIANE","NA","SCHNEIDER","NA","1978","6","5"
"5189","HELGA","NA","BRAUN","NA","1934","8","22"
"1889","CHRISTIAN","NA","MAYER","NA","1962","1","22"
"6539","MARLIS","NA","OTTO","NA","1981","11","9"
"6339","ANDREA","NA","KRUEGER","NA","1969","11","5"
"7139","STEFAINIE","NA","KRAUSE","NA","1972","3","24"
"1689","UWE","NA","ZIMMERMANN","NA","1981","4","14"
"5389","INGE","KERSTIN","HOFFMANN","NA","1967","2","20"
"6239","BRIGITTE","NA","WAGNER","NA","1960","9","14"
"5289","CHRISTINA","NA","SEIDEL","NA","1995","6","1"
"8289","ILSE","NA","HAHN","NA","1940","9","3"
"6439","STEFANIE","NA","BERGMANN","NA","1957","7","6"
"6139","SIGRID","NA","BAUER","NA","1951","11","9"
"9939","ANGELIKA","NA","SCHULZ","NA","1965","5","28"
"9839","MARGARETE","NA","SCHWARZ","NA","1965","4","6"
"2739","BERND","NA","KOERTIG","NA","1982","11","15"
"1739","ROLF","NA","BECKER","NA","1995","1","13"
"1539","THOMAS","NA","SCHREIBER","NA","2004","12","15"
"8139","GABRIELE","NA","KELLER","NA","1964","1","14"
"2539","JUERGEN","NA","MEYER","NA","1944","12","23"
"9139","SABINE","NA","BERGER","NA","1967","2","28"
"2039","STEFAN","NA","RICHTER","NA","1981","11","30"
"4390","ANDREAS","NA","WOLF","NA","1977","7","3"
"1090","MICHAELL","NA","WEBER","NA","1976","3","31"
"940","THORSTEN","NA","MUELLER","NA","1938","9","12"
"1190","STEFAN","NA","HOFMANN","NA","1980","8","5"
"4490","NILS","NA","KRUEGER","NA","1996","8","17"
"7490","INGE","NA","MUELLER","NA","1995","6","9"
"8740","ILSE","CHRISTINA","MUELLER","NA","1976","7","15"
"6490","PETRA","NA","MEYER","NA","1961","10","10"
"5640","SABINE","NA","WINKLER","NA","1986","3","24"
"2340","GUENTHER","NA","HERRMANN","NA","1963","10","29"
"7890","EVA","NA","WERNER","NA","1968","10","14"
"740","JAN","NA","HOFFMANN","NA","1924","5","20"
"40","STEFAN","NA","SCHUMACHER","NA","1983","5","19"
"5740","RENATE","NA","HOFMANN","NA","1966","6","8"
"2440","SVEN","NA","SCHMIDT","NA","1972","7","10"
"6090","CHRISTINE","NA","SCHUMACHER","NA","1985","4","9"
"3290","CHRISTIAN","NA","MUELLER","NA","1952","6","21"
"7740","INGE","NA","WOLF","NA","1951","12","5"
"3090","DIETER","NA","KRAEMER","NA","1939","8","19"
"1990","UWE","NA","SCHMIDT","NA","1928","12","1"
"2940","HERBERT","NA","VOGEL","NA","1949","3","26"
"540","UWE","NA","KRAUSE","NA","2007","6","10"
"3490","THOMAS","NA","MUELLER","NA","1962","12","12"
"340","PETER","NA","ALBRECHT","NA","1941","2","15"
"4890","DIETER","NA","HERRMANN","NA","1974","6","8"
"1590","THORSTEN","NA","RICHTER","NA","1967","12","28"
"7340","HELGA","NA","WEBER","NA","1982","6","3"
"1490","STEFAN","NA","WAGNER","NA","2006","3","27"
"4790","THOMAS","NA","SCHULZ","NA","1998","9","21"
"2840","JUERGEN","NA","SCHMIDT","NA","1969","3","31"
"3740","CARSTEN","NA","WOLFF","NA","1967","3","23"
"4640","MICHAEL","NA","SCHMITT","NA","1936","8","2"
"3840","WERNER","NA","BECKDR","NA","1939","3","15"
"8240","GERDA","NA","KELLER","NA","1947","8","16"
"6890","ELKE","NA","KOERTIG","NA","1982","4","30"
"9190","HEIKE","NA","FRANK","NA","1971","7","16"
"7040","ANJA","NA","GUENTHER","NA","1972","5","22"
"1840","DIETER","NA","WOLF","NA","1944","9","19"
"4090","PETER","NA","HORN","NA","1944","4","16"
"8440","ASTRID","NA","BECKER","NA","1987","8","29"
"1440","HORST","NA","MEYER","NA","2004","6","28"
"5240","PETRA","NA","MEIER","NA","1967","11","19"
"9890","JUTTA","NA","WEBER","NA","1941","6","17"
"9990","BARBARA","NA","MUELLER","NA","1955","8","18"
"8040","KATHRIN","ILSE","KLEIN","NA","2003","8","1"
"3940","FRANK","NA","MEYER","NA","2002","11","4"
"2590","JUERGEN","ALEXANDER","MUELLER","NA","1980","4","6"
"5340","ERNA","NA","SCHNEIDER","NA","2002","8","18"
"7190","RENATE","NA","MUELLER","NA","1928","5","28"
"4240","GUENTHER","NA","WINTER","NA","1990","7","24"
"7790","MARTINA","NA","WALTER","NA","1980","4","22"
"3240","HELMUT","NA","SCHAEFER","NA","1971","1","6"
"6590","WALTRAUD","NA","BUSCH","NA","1968","6","26"
"840","NORBERT","NA","HEINRICH","NA","1963","11","9"
"9490","MONIKA","NA","WOLF","NA","1966","9","21"
"8840","ILSE","INGEBORG","MUELLER","NA","1928","4","20"
"7590","DANIELA","NA","SCHUMACHER","NA","1996","6","9"
"8640","HELGA","NA","SCHNEIDER","NA","1993","6","25"
"7990","BARBARA","NA","SCHMIDT","NA","1956","8","9"
"7390","RENATE","NA","KOERTIG","NA","1969","3","25"
